"_ano_pesquisa","dimensao","cargo_atual","setor","valor","qtd_respondentes"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","12"
"2023","uso_individual_ia","Analista de Negócios/Business Analyst","Indústria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","12"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","12"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área de Consultoria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","12"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","12"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","11"
"2023","uso_individual_ia","Outra Opção","Setor Público","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","11"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Tecnologia/Fábrica de Software","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","11"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","11"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Telecomunicação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","11"
"2023","uso_individual_ia","Outra Opção","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","11"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","11"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","11"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","11"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","11"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","11"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","10"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Outra Opção","Área da Saúde","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área da Saúde","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","10"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Entretenimento ou Esportes","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Internet/Ecommerce","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","10"
"2023","uso_individual_ia","Outra Opção","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","10"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","10"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","9"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","9"
"2023","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Tecnologia/Fábrica de Software","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","9"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","9"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","9"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Tecnologia/Fábrica de Software","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","9"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","9"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Outra Opção","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","9"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","9"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Telecomunicação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","9"
"2023","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Finanças ou Bancos","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","8"
"2023","uso_individual_ia","Analista de Negócios/Business Analyst","Outra Opção","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","8"
"2023","uso_individual_ia","Outra Opção","Varejo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","8"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","8"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","8"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","8"
"2023","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","8"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","8"
"2023","uso_individual_ia","Analytics Engineer","Outra Opção","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","8"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","8"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","8"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Finanças ou Bancos","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","8"
"2023","uso_individual_ia","Outra Opção","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","7"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Internet/Ecommerce","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","7"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Outra Opção","Tecnologia/Fábrica de Software","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","7"
"2023","uso_individual_ia","Analytics Engineer","Finanças ou Bancos","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","7"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Tecnologia/Fábrica de Software","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","7"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","7"
"2023","uso_individual_ia","Analytics Engineer","Área de Consultoria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Entretenimento ou Esportes","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Outras Engenharias (não inclui dev)","Indústria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","7"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Telecomunicação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","7"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Área da Saúde","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","7"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Indústria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","7"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Outra Opção","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","7"
